"2025-11-12 17:52:14",1077
"2025-11-12 18:16:19",1296
"2025-11-12 18:37:34",1091
"2025-11-12 18:49:49",1230
"2025-11-12 19:15:49",1097
"2025-11-12 19:43:42",1156
"2025-11-12 19:56:54",909
"2025-11-12 20:23:01",1024
"2025-11-12 20:37:37",1094
"2025-11-12 20:49:37",1190
"2025-11-12 21:11:41",1300
"2025-11-12 21:35:23",1059
"2025-11-12 21:48:03",1182
"2025-11-12 21:59:56",1104
"2025-11-12 22:26:55",1265
"2025-11-12 22:41:14",1056
"2025-11-12 22:52:56",1007
"2025-11-12 23:17:13",1297
"2025-11-12 23:34:43",1068
"2025-11-12 23:46:24",1155
"2025-11-12 23:58:18",913
"2025-11-13 00:25:54",1081
"2025-11-13 00:41:06",1045
"2025-11-13 00:53:14",3180
"2025-11-13 02:24:47",1011
"2025-11-13 04:02:06",1481
"2025-11-13 04:52:07",1247
"2025-11-13 05:21:17",1254
"2025-11-13 05:44:39",1438
"2025-11-13 05:56:47",2977
"2025-11-13 06:28:05",1864
"2025-11-13 06:45:37",1038
"2025-11-13 06:57:14",1175
"2025-11-13 07:40:26",907
"2025-11-13 07:57:44",881
"2025-11-13 08:26:50",1363
"2025-11-13 08:42:01",975
"2025-11-13 08:54:09",1014
"2025-11-13 09:28:12",1037
"2025-11-13 09:52:13",980
"2025-11-13 10:18:25",1276
"2025-11-13 10:39:07",958
"2025-11-13 10:51:47",1168
"2025-11-13 11:17:15",1199
"2025-11-13 11:43:25",1040
"2025-11-13 11:56:08",1332
"2025-11-13 12:23:01",983
"2025-11-13 12:39:41",0
"2025-11-13 12:50:17",902
"2025-11-13 13:24:34",1491
"2025-11-13 14:08:48",940
"2025-11-13 14:45:00",1343
"2025-11-13 14:58:15",1093
"2025-11-13 15:27:29",906
"2025-11-13 15:44:02",912
"2025-11-13 16:27:05",1091
"2025-11-13 16:44:01",1117
"2025-11-13 16:56:18",1078
"2025-11-13 17:31:23",1040
"2025-11-13 17:53:05",1203
"2025-11-13 18:17:54",1017
"2025-11-13 18:38:52",1168
"2025-11-13 18:51:23",986
"2025-11-13 19:20:34",1083
"2025-11-13 19:47:40",1194
"2025-11-13 19:59:20",874
"2025-11-13 20:22:50",1086
"2025-11-13 20:36:09",1167
"2025-11-13 20:48:19",862
"2025-11-13 21:00:29",1107
"2025-11-13 21:31:49",1356
"2025-11-13 21:47:58",815
"2025-11-13 22:00:13",1187
"2025-11-13 22:25:22",1098
"2025-11-13 22:38:18",1218
"2025-11-13 22:50:25",1190
"2025-11-13 23:12:10",1060
"2025-11-13 23:35:25",1294
"2025-11-13 23:47:05",1037
"2025-11-13 23:58:49",1102
"2025-11-14 00:25:59",1329
"2025-11-14 00:41:07",889
"2025-11-14 00:53:11",1066
"2025-11-14 02:24:09",1346
"2025-11-14 03:57:43",1342
"2025-11-14 04:49:26",1098
"2025-11-14 05:13:53",1328
"2025-11-14 05:40:29",1271
"2025-11-14 05:52:59",1074
"2025-11-14 06:17:38",1841
"2025-11-14 06:38:32",1198
"2025-11-14 06:50:40",892
"2025-11-14 07:18:48",1153
"2025-11-14 07:48:16",1163
"2025-11-14 08:00:27",1067
"2025-11-14 08:27:50",1297
"2025-11-14 08:42:30",1334
"2025-11-14 08:54:32",1253
"2025-11-14 09:28:54",1445
"2025-11-14 09:51:05",2366
